review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,clean_text
1009,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,MAILA'UL I.A,5,"TEMPAT BARU FAVORITKUUUU

Tempatnya enak banget. Cukup luas. Koleksi lumayan lengkap. Bisa buat baca buku, ngerjain tugas, bahkan tidur wqwq.

Ada penitipan loker. Bikin kartu anggota mudah. Petugas yang berjaga ramah dan sigap membantu. Karena lokasinya agak di dekat perkampungan gitu, aku lihat banyak banget pengunjung yang bukan mahasiswa/pelajar yang mampir. 2x aku kesini di hari kerja, 2x juga aku mendapati banyak sekali warga biasa yang mampir buat baca buku. Ada yang baca buku memasak trus disalin sama dia di buku gitu, ada yang baca novel juga.

Menurutku ini lebih menarik daripada di perpusnas. Belum mencoba layanan pinjam buku bawa ke rumah sih, nanti deh mau coba. Sangat rekomen buat mampir ke sini!",6 tahun lalu,2025-10-21,favoritkuuuu tempat enak luas koleksi lumayan lengkap baca buku ngerjain tugas tidur wqwq titip loker kartu anggota mudah tugas jaga ramah sigap bantu lokasi kampung lihat unjung mahasiswa ajar mampir kesini kerja dapat warga mampir baca buku baca buku masak salin buku baca novel turut tarik perpusnas coba layan pinjam buku bawa rumah coba rekomen mampir
1010,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Arina Rizkiana,5,"Suka banget sama perpusnya.. adem, estetik, nyaman, dan yg ga kalah penting anak2 juga betah berlama2 disini. Ortunya bisa baca2, anak2nya juga bisa ikut baca, koleksi buku anaknya juga bagus2. Kalo yg masih kecil bisa sambil main (ada area bermainnya juga). Waktunya shalat, tinggal ke mushola. Kalo laper, bisa turun dulu ( di bawah ada yg jual makanan dan minuman).       Bisa jadi opsi ngajak anak2 saat libur 👍 sambil diberi edukasi adab ketika di perpustakaan/tempat umum..",2 tahun lalu,2025-10-21,suka pus adem estetik nyaman kalah anak betah lama ortunya baca anak baca koleksi buku anak bagus main area main shalat tinggal mushola laper turun jual makan minum pilih ngajak anak libur edukasi adab pustaka
1011,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,bimo gelora,5,"Jika anda ingin pameran foto/lukisan di perpustakaan jakarta menggunakan partisi pameran berwarna hitam seperti foto dibawah ini, silahkan hubungi instagram kami @arete_artpanel.

Terimakasih banyak ya kak 🙏🏻",Diedit setahun lalu,2025-10-21,pamer foto lukis pustaka jakarta partisi pamer warna hitam foto bawah silah hubung instagram terimakasih kakak
1012,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Purnama Susiwaty Ng,5,"Tempat yang keren banget sih menurut gw, semua tertata rapi, bersih, tapi sayang banget liat pengunjung yg tidak taat aturan pdhl klo bisa dirawat, tempat ini bakal jadi tmpt favorit, toilet cewe nya bersih tapi becek banget, tissue juga abis, tidak disediakan hand sanitizer,disini kita bisa baca buku apa aja (free), bisa pinjem buku (free), untuk area anak2 juga nyaman walau ga terlalu besar (hari biasa ga rame, ga tau klo weekend ya)tapi sayang banget di meja baca untuk area anak2 malah ditempatin orang dewasa (pdhl area baca untuk org dewasa juga ada lho,dan banyak banget),jadi klo anak2 mau baca, terpaksa sambil berdiri .. Nah ada area ruang baca tangga juga, masa kini banget sih, oiya semua meja untuk baca disediain colokan lho buat laptop, laptop nya bawa masing2 tapi, total perpus ini ada 3 lantai ya, bukunya banyak banget dan terawat juga bukunya, jadi klo pd minjem, dirawat yg baik yah ☺☺",3 tahun lalu,2025-10-21,keren tata rapi bersih sayang lihat unjung taat atur rawat tmpt favorit toilet gadis bersih becek tissue habis sedia hand sanitizer baca buku gratis pinjam buku gratis area anak nyaman rame tau akhir pekan sayang meja baca area anak ditempatin orang dewasa area baca orang dewasa anak baca paksa diri area ruang baca tangga oiya meja baca ain colok laptop laptop bawa total pus lantai buku awat buku percaya diri minjem rawat
1013,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,RISKI ADELLA RUSWANDI,2,"Sebenarnya secara keseluruhan udah bagus kok, cuma agak di sayangkan aja tempat untuk duduknya sedikit banget, banyak pengunjung juga yang ninggalin tempat duduk tapi barang bawaannya gak di bawa juga jadi seakan2 itu udah tempat duduk dia. Kurang tegas aja si petugasnya seharusnya kalo emang mau ninggalin tempat duduk ya harus bawa semua barangnya jadi bisa gantian sama orang lain :)
Soalnya punya pengalaman duduk di lantai karena cukup rame dan ada bangku kosong cuma ada barang orang lain... sekitas 1-2 jam dia baru balik lagi ke bangkunya jadi amat sangat rada kesel sih :)",4 bulan lalu,2025-10-21,bagus sayang duduk unjung ninggalin duduk barang bawa bawa akan duduk tugas ninggalin duduk bawa barang ganti orang alam duduk lantai rame bangku kosong barang orang sekitas jam bangku rada kesal
1014,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,ZL VKRM,4,"Dari depan nggak ada tulisan, tulisannya ada tapi udah copot. Cocok buat bawa anak ke perpustakaan yang koleksi buku anaknya ada banyak dan beragai dari berbagai usia.

Daftar dulu di website buat visit ke perpustakaan, bisa juga pinjam buku GRATIS.  Biasanya sabtu atau minggu ada acara disini. Di lantai 4 ada playground sekaligus perpustakaan buku anak. All crew bekerja dengan baik dan very welcome (masing muda-muda orangnya)

Jika bawa tas atau barang2 di titip ke crew yang jaga loker di meja resepsionis.

Parkiran motor dan mobil ada di belakang, lumayan klo jalan.. mending naik angkutan umum yang lewat Cikini / IKJ.",2 tahun lalu,2025-10-21,tulis tulis copot cocok bawa anak pustaka koleksi buku anak aga usia daftar website visit pustaka pinjam buku gratis sabtu minggu acara lantai playground pustaka buku anak crew selamat datang muda muda orang bawa tas barang titip crew jaga loker meja resepsionis parkir motor mobil lumayan jalan mending angkut cikini ikj
1015,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Muhammad Agha Nur,5,"Perpustakaan milik pemerintah provinsi DKI Jakarta ini sangat nyaman. Cocok bila ingin mengerjakan tugas disini. Ruangannya full AC, ada loker penitipan barang, koleksi bukunya juga lumayan bagus. Parkirannya juga aman karena menggunakan sistem tiket yang dikelola oleh pemda. Letaknya dekat dengan planetarium, jadi bisa sekalian mampir kalau ingin melihat pertunjukan planetarium. Kita juga bisa meminjam buku disini dengan mendaftar menjadi anggota terlebih dahulu",6 tahun lalu,2025-10-21,pustaka milik perintah provinsi dki jakarta nyaman cocok tugas ruang penuh loker titip barang koleksi buku lumayan bagus parkir aman sistem tiket kelola pemda letak planetarium mampir tunjuk planetarium pinjam buku daftar anggota
1016,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,fahma azkia,5,"Harus sih nyobain ke perpustakaan ini. Saya mau kasih kritik aja untuk manajemen supaya ngelarang anak-anak masuk ke perpustakaan karena ngga semua anak anak itu well behave kaya yang kita tau mereka suka lari-lari an dan teriak, sangat mengganggu. Mungkin bisa dipisah perpus untuk yang dewasa atau anak-anaknya. Udah overall oke. Oiya fyi disana bener-bener gabisa bawa makan dan minum ya, bagus sih jadi nggak nyampah",2 tahun lalu,2025-10-21,nyobain pustaka kasih kritik manajemen ngelarang anak anak masuk pustaka anak anak well behave tau suka lari lari teriak ganggu pisah pus dewasa anak anak overall oke oiya fyi sana gabisa bawa makan minum bagus nyampah
1017,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Pinyila,2,"Yes! Tidak ada gambar lain selain selebaran yang tertempel di pintu kaca ini.

Sangat disayangkan, info mengenai tutupnya library di setiap hari Senin tiap awal bulan, hanya ditempel. Sekarang ada social media, aplikasi dan lain-lain. Kenapa tidak dipergunakan dengan baik?

Yang membuat saya sedih, saya datang kebetulan juga dengan bapak (kakek) paruh baya yg sudah duluan datang. Saya tanya “kenapa pak? Apakah tutup”
Beliau menjawab “iya nak, tutup. Tapi tidak ada pemberitahuan di aplikasi maupun di social media, saya sudah datang jauh menggunakan busway kesini, ingin meminjam buku kesehatan”

Satupun staff dari perpustakaan tidak ada yg meminta maaf, ataupun memperbolehkan bapak untuk istirahat di dalam. Saya menyaksikan mereka dengan nada tinggi menjelaskan bahwa ini sudah tertempel jelas di pintu kaca. Bahkan ada 1 staff kekeuh bawa mereka juga sudah infokan di media social dan aplikasi, tapi tidak bisa membuktikan, dan langsung meninggalkan si bapak begitu saja tanpa kata maaf.

Sungguh sayang sekali dengan staff yg notabene adalah pelayan publik. Tolong tarolah orang2 yang punya hati, tata krama dan sopan santun di tempat tempat seperti ini. Walopun interior perpustakaan sebagus dan seindah apapun, percuma.",setahun lalu,2025-10-21,iya gambar selebaran tempel pintu kaca sayang info tutup library senin tempel social media aplikasi sedih kakek paruh baya duluan tutup beliau iya anak tutup pemberitahuan aplikasi social media busway kesini pinjam buku sehat satu staff pustaka maaf boleh istirahat saksi nada tempel pintu kaca staff kukuh bawa info media social aplikasi bukti langsung tinggal maaf sungguh sayang staff notabene layan publik tolong tarolah orang hati tata krama sopan santun interior pustaka bagus indah apa
1018,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nurlella Junaedi,2,"Maaf ya kasih rate bintang 2. Ini kedua kalinya saya ke perpustakaan ini, dan rasa kecewa saya masih sama seperti saat berkunjung pertama kalinya dulu.

Apa hal yg membuat kecewa?
Parkiran motor pada tgl 19 Maret 2023 yg diparkir di dpn perpus dikenakan biaya Rp 10 rb. Wow banget sih di Jkt baru nemu parkir motor segitu, biasanya paling mahal Rp 5 rb. Udah motornya kepanasan, kehujanan jg kalo ujan, dipinggir jalan jg dan mahal pula. Beda banget biaya parkirnya dengan yg di perpustakaan nasional ya. Bahkan di perpustakaan nasional ga dikenakan tarif hanya seikhlasnya dan motor aman. Coba bayangkan kalo yg berkunjung hampir 100 an per motor Rp 10 ribu, berapa pendapatan tukang parkir itu? Bs jd sultan saya rasa. Masalahnya parkir mahal di sini g cuma baru ini dialami, tp jg dulu pernah parkir yg masuk ke dalam, ternyata parkir motornya jg sama mahal dihitung per jam dulu pernah sekitar 6 jam di perpus ini dan habis belasan ribu jg. Bukan pelit ya, tp ini faktor yg bikin males berkunjung ke perpus ini padahal tempatnya baru dan nyaman. Harusnya kalo perpustakaan ini dikelola oleh pemerintah Jakarta dibuat lebih terjangkau lah. Bukannya literasi baca di Indonesia rendah?, ini jg jd salah satu hal yg bikin males ke perpus Cikini sih.",2 tahun lalu,2025-10-21,maaf kasih rate bintang kali pustaka kecewa kunjung kali kecewa parkir motor tanggal maret parkir pus kena biaya wow jkt nemu parkir motor segitu mahal motor panas hujan hujan pinggir jalan mahal beda biaya parkir pustaka nasional pustaka nasional kena tarif ikhlas motor aman coba bayang kunjung motor ribu dapat tukang parkir sultan parkir mahal alami parkir masuk parkir motor mahal hitung jam jam pus habis bas ribu pelit faktor malas kunjung pus tempat nyaman pustaka kelola perintah jakarta jangkau literasi baca indonesia rendah salah malas pus cikini
1019,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Muhamad Nur Hidayat,5,"Baru ke library anak saja di lt 4:
Tempatnya nyaman & bersih; ada beberapa lokasi baca buku (meja anak/karpet/mat, meja ukuran stdrd)
Ada mini playing room & storytelling room
Koleksi buku seems cukup lgkp (blum explore semua aisle)
Tdk boleh bawa makan/minum kecuali air putih ke dalam ruangan, hrs titip di loker (free). Di lt GF kalau mau makan ada bbrp restoran harga 20-35ribuan, cukup lah kalo mau makan cepet gapake keluar2 TIM lagi",setahun lalu,2025-10-21,library anak tempat nyaman bersih lokasi baca buku meja anak karpet mat meja ukur stdrd mini playing ruang storytelling ruang koleksi buku seems lgkp blum explore aisle bawa makan minum kecuali air putih ruang titip loker gratis makan restoran harga ribu makan cepat tidak pakai grup
1020,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,nita koesharijanto,5,"Sebelum masuk keperpustakaan ini ,reservasi kunjungan dl ya.
Dilarang membawa makanan dan minuman(tumbler dg isi air putih boleh),diberi tas dsn kunci loker untuk menaruh barang.
Ada mushola di lantai 5 untuk akhwat,dan 6 untuk ikwan
Betah banget di perpus ini.",setahun lalu,2025-10-21,masuk pustaka reservasi kunjung larang bawa makan minum tumbler isi air putih tas dsn kunci loker taruh barang mushola lantai akhwat ikwan betah pus
1021,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,vivi hafizhotul,5,"Tempatnya aesthetic, cozy, nyaman, bersih, adem, rapi pokoknya oke banget buat kamu yg mau baca dengan suasanya yg enak. Cocok deh disini. Abis baca bisa mampir ke beberapa pameran dan galeri yg ada di deket perpustakaan",2 tahun lalu,2025-10-21,tempat aesthetic cozy nyaman bersih adem rapi pokok oke baca suasa enak cocok habis baca mampir pamer galeri deket pustaka
1022,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Yudarina Sitaresmi,5,"Hadir saat perayaan ulang tahun PDS & pameran ""Ulang Alik ke Masa Lalu"", juga perayaan ulang tahun Komunitas Tintin.  Salah satu tempat rekomendasi dengan layanan baik 👍 …",2 tahun lalu,2025-10-21,hadir raya ulang pds pamer ulang alik raya ulang komunitas tintin salah rekomendasi layan
1023,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Febrina Ratrika,5,"Seneng banget datang ke sini setelah dienovasi, gedungnya bagus dan fasilitasnya cukup lengkap. Lokasinya ada di gedung Ali Sadikin dan tidak dipersulit masuk ke perpustakaannya harus bikin kartu anggota dll, cukup scan barcode aja 🙂 …",2 tahun lalu,2025-10-21,senang dienovasi gedung bagus fasilitas lengkap lokasi gedung ali sadikin sulit masuk pustaka kartu anggota dsb scan barcode
1024,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Moca,5,"Bangunan yang bernilai seni tinggi, ramah lingkungan. koleksi buku lumayan lengkap. untuk skedar membaca atau ngerjain tugas tempat ini cocok",3 tahun lalu,2025-10-21,bangun nila seni ramah lingkung koleksi buku lumayan lengkap skedar baca ngerjain tugas cocok
1025,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Fika Aulia Rahma,5,"Cocok buat bersantai diketenangan, ngerjain tugas sekolah kuliah, liburan bareng anak. Tempatnya bersih, nyaman, estetik, Fasilitas cukup puas. Saran saya perlu adanya penambahan spot baca duduk dibawah jika tidak memungkinkan menggunakan meja semua.",setahun lalu,2025-10-21,cocok santa tenang ngerjain tugas sekolah kuliah libur bareng anak tempat bersih nyaman estetik fasilitas puas saran tambah titik baca duduk bawah meja
1026,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Dwi,4,"Tempat oke, calm dan nyaman buat nugas. Sama kalo butuh tempat untuk diskusi buat belajar bareng, perpus ini punya tempat discussion room yang bisa dipinjam juga. Sayangnya untuk parkiran, belum tersedia parkiran buat sepeda, tapi kalo bawa sepeda bisa di parkir di tempat satpam sih dan dijagain sama satpamnya
Sama mungkin waktu tutupnya juga terlalu cepat ya, cuma sampai jam 5 sore aja. Mungkin bisa dipertimbangkan sampai jam 9 atau 10 malam bukanya 😅",2 tahun lalu,2025-10-21,oke calm nyaman nugas butuh diskusi ajar bareng pus discussion ruang pinjam sayang parkir sedia parkir sepeda bawa sepeda parkir satpam dijagain satpam tutup cepat jam sore timbang jam malam buka
1027,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,wi rudy,5,"Perpustakaan yang luar biasa. Konsepnya kekinian. Bikin betah di dalem. Petugasnya juga ramah. Buat foto-foto apalagi, bagus banget. Semoga banyak ruang publik di Jakarta seperti ini. Oh ya, ramah untuk anak-anak juga. Keren dah pokoknya.",2 tahun lalu,2025-10-21,pustaka konsep kini betah dalem tugas ramah foto foto bagus moga ruang publik jakarta ramah anak anak keren pokok
1028,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,WAHYU PROPERTY CHANELL,5,"Tempat yang bagus banget ya.
Menandakan kemajuan peradaban warga Jakarta. Berada di komplek Taman Ismail Marzuki. Berdiri beberapa gedung, diantaranya gedung pameran, gedung kesenian, masjid. Dan gedung yang memanjang(gedung perpustakaan).

Pelayanan ramah dan membantu sekali.

Bakal sering kesini. Bawa keluarga, ada tempat main untuk anak-anak.",3 tahun lalu,2025-10-21,bagus tanda maju adab warga jakarta komplek taman ismail marzuki diri gedung gedung pamer gedung seni masjid gedung panjang gedung pustaka layan ramah bantu kesini bawa keluarga main anak anak
1029,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Teguh Priyatno,5,"Hari minggu juga ramai pengunjung. Mesti daftar pakai barcode, nyaman, cari tempat duduk susah juga buat baca",2 tahun lalu,2025-10-21,minggu ramai unjung mesti daftar pakai barcode nyaman cari duduk susah baca
1030,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Adnindya Sandy,2,Stafnya banyak yg tidak ramah dan tidak informatif. Memanggil dg cara berteriak sangat tidak sopan. Bagian scan barcode jutek banget kasih tau kalo hanya perlu scan satu kali aja.,3 bulan lalu,2025-10-21,staf ramah informatif panggil teriak sopan scan barcode jutek kasih tau scan kali
1031,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ken Ari,3,"Buat saya, ini tempatnya sempit, berisik, kurang nyaman. Tempat sholat juga gak proper
Tapi Wifi-nya cepat, belum cek koleksi bukunya.",3 bulan lalu,2025-10-21,tempat sempit berisik nyaman sholat layak wifi cepat cek koleksi buku
