review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,sentiment
1396,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Devi Dimitra Maksum,4,pustaka daerah manajemen pemda dki salah pustaka jakarta kompleks taman ismail marzuki sedia lahan parkir fasilitas ruang toilet bersih wifi khusus anggota laptop gadget lambat daftar ktp dki buku pinjam minggu,6 tahun lalu,2025-10-21,neutral
1397,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Auto 7 Jim Ade,5,moga awat pemprov buku lengkap asia tenggara tugas ramahhhh keren pus indonesia pintarrrr indonesia majuuuu,setahun lalu,2025-10-21,neutral
1398,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Novita Rusdiyani,5,diskus able cahaya matahari dukung pewe wfa sepi hening weekday kuota batas cocok ngezoom perpusnas mundurin kursi dikit ruang langsung nengok hening titik baca ruang buka deret meja kursi ruang bilik orang ruang diskusi kelompok pinjam nyantai leseh ain beanbag sefruit tips habis kuota unjung booking langsung dateng siang nunggu masuk,3 tahun lalu,2025-10-21,negative
1399,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,haanol yyy,5,pustaka kota nyaman bagus,3 tahun lalu,2025-10-21,positif
1400,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Eja,5,asyik tenang hati kesini puasa ngerjain kerja nunggu buka tempat nyaman tenang toilet musholla letak kompleks taman ismail marzuki cikini ktp jakarta kunjung pinjam buku pegang ktp dki jakarta,Diedit 7 tahun lalu,2025-10-21,neutral
1401,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,diana ayu nindita,5,tempat nyaman dingin tenang skripsi buku buku populer buku anak anak bagus serasa media ruang baca anak colorful indoor playground anak usia max anak moga rutin amin,8 tahun lalu,2025-10-21,negative
1402,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Zaima Nurrusydah,4,koleksi lantai bagus suasana tenang lantai berisik suara dengar lantai koridor dingin ruang baca sedia loker tas lantai dasar layan ramah toilet bersih,6 tahun lalu,2025-10-21,neutral
1403,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,TAZKA ADIATI,5,info kunjung anggota dsb hubung layan cek updatenya via instagram pustaka nyaman tenang datang kerja pagi akses transportasi via stasiun cikini santai jalan kaki menit,3 tahun lalu,2025-10-21,neutral
1404,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Hans Hans,4,pustaka sich bagus gedung selesai pintu masuk putar parkir eskalator mati lift kelupas plastik tembok plester sdh bagus,3 tahun lalu,2025-10-21,negative
1405,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Denwapa bukalapak1,5,kesini ahad turun stasiun cikini jalan kaki meter tempat lumayan nyaman dingin ruang lantai ground daftar lantai buku lantai perustakaan anak sayang kesini playground anak tutup knapa kesini playgroundnya,6 tahun lalu,2025-10-21,negative
1406,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Mari Kita Jajan,5,baca buku kek nyaman kursi kayu amphitheater koleksi buku banyakk,setahun lalu,2025-10-21,neutral
1407,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Anggi Erliza,3,tempat bagus teman parkir motor liar ganggu pejal kaki harga mahal preman pus bagus,setahun lalu,2025-10-21,negative
1408,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ahmad Hafidz,5,nyaman bersih lengkap buku masuk gratis masuk daftar akun pakai kode siapin ktp,2 tahun lalu,2025-10-21,negative
1409,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,DWI CAHYONO 0604,5,tempat luas nyaman bersih cocok ngabisin baca buku fasilitas serasa pus negeri,2 tahun lalu,2025-10-21,neutral
1410,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Tambang Raras,3,diskusi sastra letak nyempil belah planetarium,6 tahun lalu,2025-10-21,neutral
1411,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Rudi Hartono,4,tempat bagus nyaman berisik ukur pustaka moga mustaka tertib obrol area baca,2 tahun lalu,2025-10-21,neutral
1412,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,kun agustrina,4,bagus bersih sayang sunyi suara alun musik nikmat hasil karya seniman,setahun lalu,2025-10-21,neutral
1413,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nieta Frisha,3,pustaka bagus rapi dingin nyaman,10 bulan lalu,2025-10-21,neutral
1414,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,annissha,5,pustaka bagus kunjung keluarga pilih buku anak anak klasifikasi bedasarkan umur mudah cari buku ruang main anak staf ramah bantu,3 tahun lalu,2025-10-21,negative
1415,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Jeanette Hadi,5,pustaka bagus pilih buku proses masuk ribet daftar rumah websitenya toilet,2 tahun lalu,2025-10-21,negative
1416,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ainz,5,nyaman tempat ajar menhabiskan disanah serasa cepat jam baca ajar disanah kenyam prioritas keren,7 tahun lalu,2025-10-21,negative
1417,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Class Creator,5,nyaman lokasi strategis ajak keluarga kesini pinjam buku mudah tata terimakasih pus jakarta grup,2 tahun lalu,2025-10-21,neutral
1418,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Putri Dina,4,rak bangku susun rapi suasana dingin buku buku kualitas bagus susun buku tempat harap tugas tolong perhati kait overall suka this library,5 tahun lalu,2025-10-21,neutral
1419,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,dian rachmat,5,perpusatakaan baik mengakomodir usia anak anak dewasa milik nyaman acara edukatif ada pustaka terimakasih pemprov dki,Diedit 3 tahun lalu,2025-10-21,neutral
1420,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,c c,5,buku bagus banyak buku referensi buku lumayan suka titik deket jendela deket jendela habis baca pandang pandang sedih suasana pustaka nyaman titik meja kursi tata,7 tahun lalu,2025-10-21,neutral
1421,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Martha Krisna,5,estetik nyaman kumpul diskusi dengar storytelling dsb ngopi makan snack,setahun lalu,2025-10-21,positif
1422,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Sitha Chindhana,5,tempat nyaman bangeeett buku lengkap cikini buku keluar baru pus jaksel tugas pustaka ramah layan baca leseh duduk cocok kerja kelompok meja bundar top pokok,Diedit 7 tahun lalu,2025-10-21,neutral
1423,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ala Bumantara,4,pungli parkir motor dateng langsung wajar wkwkkw hari malas parkir ain teman,2 tahun lalu,2025-10-21,negative
1424,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Abdul Manan,5,salah tuju tarik keluarga tempat nyaman koleksi lengkap anak anak ajar dewasa,setahun lalu,2025-10-21,negative
1425,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Widi Septia,5,tempat bagus renovasi titik foto rekreasi murmer nambah ilmu,11 bulan lalu,2025-10-21,neutral
1426,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Fitra Azzahra,4,kesini pus nyaman lumayan ramai senin tunjuk pintu masuk pus langsung pintu,Diedit 3 tahun lalu,2025-10-21,neutral
1427,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Farhan Fadillah,5,baca nugas bengong keren,2 tahun lalu,2025-10-21,neutral
1428,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nadiyah,2,crowded noisy bangku mikir kali dateng,11 bulan lalu,2025-10-21,neutral
1429,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,sherlyn cute,5,tempat bersih nyaman tenang,3 tahun lalu,2025-10-21,neutral
1430,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Irene,1,management gedung minggu lift unjung rusak lift barang ganggu lantai jalan lift tutup,2 tahun lalu,2025-10-21,negative
1431,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,ida mr,5,pusta nyaman bersih pintu masuk sejarah pahlawan lantai anak minimal lantai baca dewasa lift,4 tahun lalu,2025-10-21,neutral
1432,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Indah Pudji Lestari,5,nyaman susun rak rapi sedia skripsi lengkap baca komplit,6 tahun lalu,2025-10-21,neutral
1433,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Pandan Wangi,5,unjung pds jassin rangka hadir luncur buku khatulistiwa antologi tunggal sair karya julia utami suka mana temu tambah tahu dunia susastra tanah air sempat temu sair laku sastra unjung durasi,6 tahun lalu,2025-10-21,neutral
1434,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,lukisan,5,pus seru jaring pus jakarta,2 bulan lalu,2025-10-21,neutral
1435,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Yani P,5,layan ramah friendly kids bersih cozy semangat literasi bangkit,7 bulan lalu,2025-10-21,negative
1436,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Adrian Rizky Fatkhurahman,4,nyaman kerja ajar tugas sayang duduk batas henti kontak,setahun lalu,2025-10-21,negative
1437,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Liana Septiyanti,1,respons verifikasi minggu progress chat whatsapp template pilih nomor bantu pilih pilih nomor bantu chatnya maksud,2 tahun lalu,2025-10-21,negative
1438,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Arazhia El-mihabbah,5,cakep,setahun lalu,2025-10-21,negative
1439,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Ria Suharto,5,bilik main anak betah main rusak mari jaga pustaka,2 tahun lalu,2025-10-21,negative
1440,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Sintia Astarina,5,nemuin koleksi sastra tarik cocok cari arsip ajar sastra baca buku tulis suka,3 tahun lalu,2025-10-21,negative
1441,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Nikita Luthfia,5,dateng better jam atas antri duduk,setahun lalu,2025-10-21,neutral
1442,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Dea Verina,3,berisikk anak lari tolong ketat atur,setahun lalu,2025-10-21,negative
1443,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Felisma Choirunnisa,5,bagus lengkap koleksi tugas ramah,2 tahun lalu,2025-10-21,negative
1444,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Yenaafi Mahdirio Septapratama,5,ngerasa pustaka layak zaman,Diedit sebulan lalu,2025-10-21,negative
1445,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Humaira Azahra,3,hai teman pus warning teman pus erti etika pustaka berisik,setahun lalu,2025-10-21,neutral
1446,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Joya Thasya,5,sukakk pustaka lengkap buku luar sastra baca adem comfortable kesana,2 tahun lalu,2025-10-21,neutral
1447,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,thehalf bloodprincess,5,senang baca fasilitas koleksi buka anak pustaka anak nyaman main baca,3 tahun lalu,2025-10-21,negative
1448,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Flowers Flaw,5,dasar loker daftar anggota pinjam buku koleksi koleksi buku anak koleksi buku referensi favorit tmpat leseh pegawai muda tiga kali kesini hari sabtu tolong sma kakak jaga rada orgnya diksih tau rak tmpat buku smpai dibntu nyari buku dibawain buku judul antar kemeja tmpat duduk pokok baik layan kadang suka anak salah lantai berisik ohya dar masuk komputer bnyak smoga baik cepat,6 tahun lalu,2025-10-21,neutral
1449,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,shita nur martiasningrum,5,karya dee doong ruang ramah anak favoritttt,3 tahun lalu,2025-10-21,negative
1450,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Medhawika Yusritama,4,pustaka cocok umur arena main balita lantai kamar mandi parkir kendara area taman ismail marzuki,6 tahun lalu,2025-10-21,neutral
1451,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Rahmah Nurjanah,4,lantai khusus baca playground anak buku lengkap alat alat rusak moga depan baik,7 tahun lalu,2025-10-21,negative
1452,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,widyawati,5,tempat nyaman cozy,setahun lalu,2025-10-21,neutral
1453,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Rie Yanthie,5,sana nyaman baca buku sana cocok kerja kelompok tugas sana buku sesuai usia sana cerita telling anak anak,3 tahun lalu,2025-10-21,negative
1454,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Indah Prastiwi,5,gedung pds jassin agustus fungsi penuh renovasi tuntas ruang gefung,3 tahun lalu,2025-10-21,neutral
1455,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Luthfi Adham,2,satpam security ramah unjung contoh lantai ingat lepas topi enak maaf tolong,7 tahun lalu,2025-10-21,negative
1456,Perpustakaan Jakarta dan Pusat Dokumen Sastra HB Jassin| Cikini,Jakarta Pusat,Sadam Al Zazirah,2,bagus pus kali pus buka diumumin mending gmaps kasihan orang pus tutup pus digmaps buka lohh,2 tahun lalu,2025-10-21,negative
1457,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Angelyn Sasa,5,jln pus kemendikbud sneng koleksi bku lengkap pinjam buku bkin kartu anggota proses cpt gratis wifi sedia kmren bsa pke kerja pke komputer pkoknya bestt dehh ohya ksni bsa transjakarta trun bundar senayan belok kiri lurus ktemu sma gedung,sebulan lalu,2025-10-21,neutral
1458,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Anis Murni,4,serame pus publik hening enak kerja tugas akses gampang mrt deket halte koleksi buku update,2 bulan lalu,2025-10-21,neutral
1459,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Amirah Yasmin,5,pustaka luas nyaman laptop colok titik kerja wifi kencang kantin gedung pisah ramai jam istirahat shalat aman masjid lokasi strategis belah mall stasiun mrt halte busway,2 bulan lalu,2025-10-21,neutral
1460,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,jyanto can,5,pustaka nyaman tenang lokasi gampang akses mrt transjakarta jalan sudirman bahan mal koleksi buku,5 bulan lalu,2025-10-21,neutral
1461,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Ire Rosana Ullail,5,pus kemendikbud lokasi strategis gedung kemendikbud stasiun senayan pus gratis buka senin jumat jam sore coworking space ruang audio visual serta koleksi kaset ruang anak penuh aneka main edukatif ruang nyaman cocok tugas cari referensi baca,8 bulan lalu,2025-10-21,neutral
1462,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Karina N,5,dingin pagi jam rabu dinyalain efisiensi sepi pagi jam segitu jaring gratis wifi tau pakai hotspot moga betah wfa update wfa far nyaman dinyalain dingin kamar mandi lumayan bersih tisu habis shalat masjid jam operasional puasa tutup jam wib terima kasih admin balas review akuw,7 bulan lalu,2025-10-21,neutral
1463,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Ade Irma Rahayu,5,pustaka kemendikbud ekspektasi ruang pustaka anak luas luas pus jakarta pus anak makassar lebih stok main rapi acak pinjam buku audiovisual ruang teater komputer sofa karpet kursi meja lengkap terima kasiiih,9 bulan lalu,2025-10-21,neutral
1464,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,syarifah s,4,pustaka lantai dipake bareng seminar berisik toilet turun lantai jaga pus lemes cenderung jutek pus maaf maksuknya lobby utama langsung kasih tas nomor loker isi daftar unjung tinggal lantai transumnya gampang mrt,10 bulan lalu,2025-10-21,negative
1465,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,arum septeani,5,pus sepi enak wfo lengkap buku buku parkir motor mobil bayar pakai uang jenis enak minus buku lengkap pus sisa oke,7 bulan lalu,2025-10-21,negative
1466,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,yunan morfosis,5,tempat asyik lantai lantai ruang serbaguna sabtu selasa pandemi komunitas bahasa inggris lantai ruang utama pustaka lantai mini bioskop ruang audio visual tempat nyaman hening bersih adem koleksi pinjam cocok isi luanv,2 tahun lalu,2025-10-21,negative
1467,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Amalia Ananda,5,pustaka nyaman pustakawannya ramah pustakawannya usaha bantu mustaka informasi ruang teater nonton film asa bioskop ajak anak ruang koleksi anak kostum profesi,2 tahun lalu,2025-10-21,negative
1468,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Dede Dwiansyah Putra,5,gedung letak kawasan strategis mrt langsung gedung busway ruang pustaka luas lantai buku lumayan lengkap mesti tambah buku buku baru akses wifi bagus kartu gratis hari langsung nonton film video pinjam buku pinjam panjang via telpon nabis pinjam sedia minum minum dispenser letak dingin mantap pokok pustaka kemendikbud mantap,6 tahun lalu,2025-10-21,neutral
1469,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,Vita Ayu Kusuma Dewi,5,nyaman tugas ramah pakai acara pus ngerjain mampir seminar seminar lantai ruang nyaman enak kerja ain air minum haus,7 tahun lalu,2025-10-21,negative
1470,Perpustakaan Kementerian Pendidikan dan Kebudayaan Republik Indonesia,Jakarta Pusat,June Simamora,5,salahsatu favorit pustaka jakarta tinjau suasana tenang lighting suhu ruang tata buku golong rapi langgan majalah tabloid suratkabarnya agam koleksi buku golong update level pustaka bawah naung menteri bidang didik mesti identik gudang ilmu sedia ruang mini theater putar film damping ruang koleksi multimedia ruang main anak syarat member isi formulir fotokopi ktp serta meterai rupiah jatah pinjam maksimal buku koleksi multimedia pinjam minggu halang panjang email whatsapp pustaka lengkap fasilitas gratis wifi komputer browsing ruang diskusi kelompok air minum unjung moga depan koleksi buku kualitas variatif kini,6 tahun lalu,2025-10-21,neutral
