review_id,Place_name,kategori,city,Username,rating,Komentar,relative_date,review_date,sentiment
2759,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Original Lee,5,Keknya menarik nih... atur waktu buat singgah mencari bacaan untuk menambah khazanah ilmu.,setahun lalu,2025-10-21,neutral
2760,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Shierly Octaviana,4,"(+) = Konsep bagus (tema perpustakaan dan koleksi buku anti-mainstream) dan kerap mengadakan kerja sama dengan berbagai sarana edukasi seperti seminar, talkshow, dan lain-lain, yang memperkaya wawasan bibliomania seperti saya :))

(-) = Bayar untuk hal-hal yang sebenernya ngga ada kaitan langsung dengan perpustakaan, dan jujur aja, itu kebanyakan.",8 tahun lalu,2025-10-21,neutral
2761,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Annastasia Jessica,5,Tempatnya nyaman buat chill sendiri,2 tahun lalu,2025-10-21,neutral
2762,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,esmond winarko,5,Bagus. Suasana bagus. Bagus untuk belajar dll,6 tahun lalu,2025-10-21,negative
2763,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Lie Mee,4,kurang nya cuma 1. di outdoor bnyk yg merokok. harusnya full no smoking area biar nyaman.,2 tahun lalu,2025-10-21,neutral
2764,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,misbah_syahrul misbah,4,suka sekali karena tempatny sangat luas dan bersih .  dan disini juga terdapat banyak jenis buku.,5 tahun lalu,2025-10-21,neutral
2765,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Prapti Alpandi,5,Maturnuwun pernah jadi kolaborator (penyedia ruang) untuk workshop Daundala Awicarita tahun 2018 lalu. Semoga ke depan bisa nemu bentuk kolaborasi lainnya ya..,3 tahun lalu,2025-10-21,neutral
2766,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Fatmalany Indah Sari,5,"Lokasinya strategis, nyaman, orangnya juga ramah, dan parkirnya gratis",6 tahun lalu,2025-10-21,positif
2767,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,moh.yanni fikri,5,"sangat worth it bagi yang suka ketenangan. buku banyak, yang jaga ramah ramah",2 tahun lalu,2025-10-21,negative
2768,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,radik setagalih,4,"Tempatnya keren, koleksi bukunya lumayan banyak dan asyiknya tempatnya jauh dari kata membosankan",9 tahun lalu,2025-10-21,negative
2769,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Riska Auliya,5,"Obral buku hari ini terakhir,buku murah meriah, mulai 5rb aja!! Nice ya. Apalagi banyak buku lawas , keren",6 tahun lalu,2025-10-21,negative
2770,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Be Sofranita,5,"Tempat yg sekali kamu menginjakkan kaki di lantainya, akan membuatmu merindunya ketika pergi.",6 tahun lalu,2025-10-21,negative
2771,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rezy Zulfikar,2,"Tukang parkirnya mintain duit duluan. kalau ga jadi kesini, apa bisa duit nya balik? Hadeehhhh 👎🏻👎🏻👎🏻👎🏻👎🏻 …",2 tahun lalu,2025-10-21,neutral
2772,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rininta Amriani Mahda,5,"Perpustakaan swasta tengah kota,  bukunya lumayan banyak plus ada cafenya",6 tahun lalu,2025-10-21,neutral
2773,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Anwar Jimpe Rachman,5,"koleksi dan toko bukunya mantap. pecinta buku, juga yang butuh referensi, silakan datang 👍🏽 …",7 tahun lalu,2025-10-21,neutral
2774,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,PNDSC 03,5,Tempat yang tenang untuk digunakan mengerjakan tugas,2 tahun lalu,2025-10-21,negative
2775,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Hok Giarto Hasim,5,Ada koleksi buku2 sejarah bhs inggris yg lumayan. Tempatnya juga cozy,10 tahun lalu,2025-10-21,neutral
2776,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Cathalia Kurnia,4,"Tempat buat nugas, bukan buat ngbrol hehe. Sistemnya d sini sewa tempat (kursi) ,bsa jg sewa wifi hehe",6 tahun lalu,2025-10-21,neutral
2777,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rizky Rahmawati (rizkyrahmaw),5,Ada perpustakaan dan jual beberapa buku. Coworking ada di lantai atas dan bawah.,5 tahun lalu,2025-10-21,positif
2778,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Anthony Kleofas,5,"Tempatnya cozy banget buat kerja, apalagi ditemani 2 kucing xD",2 tahun lalu,2025-10-21,neutral
2779,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Wike Inneke Anggraeny,5,Tempat paling nyaman untuk nongkrong sambil baca buku.,2 tahun lalu,2025-10-21,positif
2780,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Angie Ayu Mujahida,5,"Tempatnya bagus dan nyaman. Pernah make co-work spacenya dan oke sih, termasuk murah juga",7 tahun lalu,2025-10-21,neutral
2781,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Ardianto Tan,5,"kalau kalian suka baca, datang aja kesini, banyak kok koleksi buku nya",8 tahun lalu,2025-10-21,neutral
2782,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Handoko,5,"Tempat nyaman, banyak koleksi bukunya, suasana tempatnya classy juga",6 tahun lalu,2025-10-21,positif
2783,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rachmad Ersan,5,"Banyak sekali buku-buku bacaan berbobot yang ada di sini. Selain itu, di sini juga ada buku-buku yang dijual kepada pengunjung.",7 tahun lalu,2025-10-21,negative
2784,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,renya rosaria,4,tempatnya keren sayang kurang lengkap dan banyak ajah bukunya,7 tahun lalu,2025-10-21,negative
2785,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,indra iisnais,5,Disana ada banyak literatur juga koleksi tua bijak yg mengasyikan.. C20!,10 tahun lalu,2025-10-21,negative
2786,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Dwi Agustin,5,"Keren tempatnya, bisa buat acara diskusi sama nobar 👍🏼 …",6 tahun lalu,2025-10-21,negative
2787,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Elmira,5,Sangat bagus buat orang yg suka baca buku,8 tahun lalu,2025-10-21,negative
2788,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Zahra Khairani,5,Tempatnya cozy bgt buat baca dan mengerjakan tugas,setahun lalu,2025-10-21,negative
2789,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Erna Nurna,4,Kesini kemarin pas ada event,2 tahun lalu,2025-10-21,neutral
2790,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Nurul Rahmawati,4,Buat bookaholic dan penggemar sejarah...ini destinasi wajib,8 tahun lalu,2025-10-21,negative
2791,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Muchamad Baihaqy,5,Asyik untuk baca dan bertukar pikiran andai buka 24 jam,5 tahun lalu,2025-10-21,negative
2792,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Arya Wira Saksana,4,Koleksi bukunya lengkap dan tempatnya nyaman untuk baca.,3 tahun lalu,2025-10-21,neutral
2793,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,AHZ Zilan,4,"Classic
Tambah variasi minuman nya",6 tahun lalu,2025-10-21,negative
2794,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Abdul Aziz,5,Cocok buat tempat pameran :D,9 tahun lalu,2025-10-21,negative
2795,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Yas Nov (Yaz),5,"Saya suka buku, saya suka ketenangan 👍🏽 …",5 tahun lalu,2025-10-21,negative
2796,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,opi winata,5,Bukunya lengkap dan buku yang di jual ajibsss,9 tahun lalu,2025-10-21,neutral
2797,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Lulukistia Rohmi,5,Koleksi buku banyak dan menarik,4 tahun lalu,2025-10-21,positif
2798,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Pramudita RM,5,Perpustakaan dengan koleksi buku yang oke,9 tahun lalu,2025-10-21,positif
2799,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Stebby Julionatan,5,Keren. Acara yang diadakn di sana juga selalu keren-keren.,6 tahun lalu,2025-10-21,neutral
2800,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rudy Hartonodiningrat,5,Tempat yg nyaman unt santai,7 tahun lalu,2025-10-21,positif
2801,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Tyo 'dejavu' Hadi,4,Mengapa baru hari ini saya nemuin tempat ini ????,3 tahun lalu,2025-10-21,neutral
2802,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rizal,5,Perpustakaan keren,6 tahun lalu,2025-10-21,positif
2803,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,shabri atha,5,Surganya pecinta buku,8 tahun lalu,2025-10-21,neutral
2804,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Moris Anjana,5,Kangen banget sama perpus ini,6 tahun lalu,2025-10-21,negative
2805,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Sardi Iswanto,5,Oke,2 tahun lalu,2025-10-21,positif
2806,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Agra Locita,5,Banyak kucing ❤️,7 tahun lalu,2025-10-21,neutral
2807,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Probo Darono Yakti,4,Super kece. Bukunya juga ajib-ajib. Sering mengadakan diskusi tematik yang wajib diikuti. Di sini juga terletak markas dari AJI Surabaya. Anak edgy wajib mampir ke sini kalau lagi di Surabaya karena tempatnya sangat indie kopi dan menulis sekali.,Diedit 1 hari lalu,2025-10-21,negative
2808,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Alvin Darmawan,5,"Perpustakaan unik yang menawarkan karya klasik dan sastra modern. Stafnya ramah dan membantu. Koleksi bukunya cukup banyak, beberapa bahkan dijual. Suasananya sungguh luar biasa. Namun, tempat duduknya agak terbatas, jadi harap diingat.

Mudah diakses dengan Bus Suroboyo, hanya beberapa menit berjalan kaki dari halte RS Darmo.

Ada juga kafe kecil di belakang, cocok untuk menikmati secangkir kopi/teh sebentar, tetapi tidak ada yang istimewa.",8 bulan lalu,2025-10-21,neutral
2809,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Ellyn Malelak,5,"Tempat yang bagus untuk melarikan diri dari keramaian kota. Tempat ini menawarkan ketenangan untuk melakukan berbagai hal. Tempat ini memiliki perpustakaan sendiri untuk menemani 'waktu luang' Anda. Buku-bukunya sangat beragam dan ada beberapa yang ditawarkan untuk dibeli.
Buku-buku ini terbuka untuk dipinjam dengan 10K selama 3 minggu tetapi Anda harus menjadi anggota terlebih dahulu.
Jika Anda membutuhkan wifi, Anda harus membeli 35K dan bekerja di lantai atas yang memungkinkan Anda membuat teh sendiri sambil bekerja. Lantai atas adalah ruang kerjanya.
Jadi, pastikan untuk menghabiskan waktu Anda di sini. Tempat ini benar-benar sepadan dengan waktu Anda!",setahun lalu,2025-10-21,negative
2810,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Mikail Almu'allim,5,"Tempat yang nyaman untuk kamu yang suka buku!

Tempatnya cukup nyaman, seperti rumah, suasananya cocok untuk membaca buku (tapi bisa jadi agak lembap dan panas).

Tersedia ruang kerja bersama di lantai 2, dengan biaya 35 ribu/hari (sekitar 2 USD). Lumayan bagus, minuman dan teh gratis untuk CWS.

Ada banyak buku, mulai dari filsafat hingga seni. Bahasa Inggris dan Indonesia. Kamu mungkin suka pilihannya, bagus sekali 👏🏽

Luar biasa mereka bisa mempertahankan ini tanpa dana resmi dan sebagainya. Butuh lebih banyak lagi, lanjutkan!",10 bulan lalu,2025-10-21,negative
2811,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Marina Marino,5,"Perpustakaan dan ruang kerja bersama yang sangat nyaman, cocok untuk belajar, bekerja, atau sekadar berkumpul dengan teman. Mereka juga menjual beberapa buku, stiker, dan pembatas buku. Anda dapat meminjam buku untuk dibaca di tempat secara gratis, tetapi Anda harus menjadi anggota jika ingin membawanya pulang. Genre bukunya cukup beragam, beberapa di antaranya merupakan koleksi langka.",setahun lalu,2025-10-21,neutral
2812,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,E. Elleonora D,5,"Benar-benar permata tersembunyi di tengah hiruk pikuk kota ini. Koleksinya luar biasa dan saya suka suasananya. Tapi kalau malam banyak banget nyamuknya, saya jadi penasaran, bolehkah saya bawa obat nyamuk elektrik sendiri ke sini? Soalnya terakhir ke sana, kaki saya banyak banget yang digigit nyamuk 😭 …",Diedit 7 bulan lalu,2025-10-21,negative
2813,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Kirana Kepakisan,5,"Perpustakaan yang sangat bagus dengan berbagai macam buku, bahkan buku-buku berbahasa asing. Kasirnya sangat baik dan membantu. Tempat ini bisa sangat ramai jadi sebaiknya datang tepat setelah perpustakaan buka. Makanannya juga sangat lezat!",Diedit setahun lalu,2025-10-21,negative
2814,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Yoe One Ariestya Niovitta,5,"Perpustakaan yang sangat bagus dan nyaman dengan beberapa koleksi buku lokal. Tersedia juga peta rekomendasi bernama Peta Pertigaan bagi wisatawan yang ingin menjelajahi Surabaya dengan berjalan kaki di Distrik Arab, Distrik Eropa, dan Distrik Cina. Harganya hanya 50 ribu rupiah. Wajib beli dan gunakan untuk menjelajahi Surabaya!",9 tahun lalu,2025-10-21,neutral
2815,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,anthony hans,5,"Tempat yang nyaman dan menyenangkan (sedikit panas di sana tetapi ada kipas angin dan banyak jendela), koleksi buku yang tersedia luar biasa, Anda bisa mendapatkan apa yang ingin Anda baca, juga jika Anda membutuhkan tempat yang tenang untuk mengerjakan sesuatu, pergilah ke atas (35k seharian) untuk ruang kerja bersama, wifi gratis, kopi gratis, dan kucing (ya, mereka cantik)... sangat suka dengan tempat ini",3 tahun lalu,2025-10-21,neutral
2816,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Pratiwi Gunawan,5,"Jadi, ini permata tersembunyi di Surabaya. Perpustakaan kecil ini berkonsep ruang kerja bersama. Anda bisa berlangganan dan meminjam buku di sini. Anda juga bisa menikmati makanan rumahan.
Mereka menyewakan ruang kerja pribadi dan ruang bersama untuk berbagai acara.
Mereka juga rutin mengadakan pasar minggu.

#sundaymarket #exploresurabaya #activityinsurabaya #staycation #stayinSurabaya",6 tahun lalu,2025-10-21,neutral
2817,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,HTpro,5,"Senang sekali melihat rumah orang tua saya sebelum tahun 1967, tempat saya dan saudara laki-laki saya lahir 60 tahun yang lalu, kini menjadi perpustakaan. Saya berharap semua orang menikmati membaca dan belajar dari berbagai informasi yang tersedia.",Diedit 8 bulan lalu,2025-10-21,neutral
2818,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Kevin Aditya,5,"Perpustakaan, galeri, dan kafe mini ini bisa menjadi tempat yang nyaman jika Anda membutuhkan ketenangan. Suasananya mirip dengan Kineruku di Bandung.",7 tahun lalu,2025-10-21,neutral
2819,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,sastra sasmita,5,"Tempat desain folky, bersantai dan membaca buku di sini sangat nyaman. Ada banyak buku dari yang terbaru hingga legendaris, sangat tenang dan berseni",6 tahun lalu,2025-10-21,positif
2820,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Alex Lee,5,"Perpustakaan umum independen dan Ruang Komunitas, serta kopi,
Bersantai dengan 8.000 buku",2 tahun lalu,2025-10-21,neutral
2821,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,deaniswari salsabilla,4,"Tempat yang tepat untuk bersantai, banyak pilihan buku dari Bahasa Indonesia dan Sastra Inggris. Anda juga bisa menyewa buku, membeli minuman, dan kue.",6 tahun lalu,2025-10-21,negative
2822,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,sorehariselasa,5,kesan pertamaku ketika aku masuk; tempat ini sangat menyenangkan mata!,2 tahun lalu,2025-10-21,negative
2823,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,A L,4,"Cocok untuk: mencari buku menarik dengan berbagai topik, bersantai dengan teman, dan bersantai setelah seharian bekerja

Tidak direkomendasikan jika Anda: tidak tahan dengan suhu panas karena tidak menyediakan AC",7 tahun lalu,2025-10-21,neutral
2824,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rifan Mannani,5,"Suka banget sama tempat ini, enak buat baca atau cuma duduk belajar dan kerja. Kucingnya lucu banget!",Diedit 3 tahun lalu,2025-10-21,negative
2825,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Nur Hidayatullah,5,"Tempat yang bagus untuk mengerjakan proyek dan perpustakaan kecil. Tempat yang bagus untuk belajar, tetapi sebaiknya ada AC 😊 …",7 tahun lalu,2025-10-21,negative
2826,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Corey Greuel,1,"Dikunjungi tanggal 12 Januari sore, kecewa dengan pelayanannya. Karyawan meja depan sangat kasar dan pemarah. Saat menanyakan ketersediaan materi bahasa Inggris, sikapnya buruk. Ada juga kebijakan baru tentang larangan makan di luar, yang sekali lagi ditanggapi dengan sangat kasar oleh karyawan ini. Tidak akan pernah kembali dan tidak akan merekomendasikan tempat ini.",2 tahun lalu,2025-10-21,negative
2827,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Rizka Amalia,5,tempat yang bagus untuk menghabiskan waktu dengan membaca,2 tahun lalu,2025-10-21,negative
2828,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Moch Reynald Hafidh,4,"Benar-benar tempat favorit saya di Surabaya. Koleksi bukunya banyak sekali untuk ukuran perpustakaan indie. Harganya juga tidak terlalu mahal. Selain itu, c2o baru saja pindah ke tempat yang lebih besar dan nyaman di sebelahnya.",9 tahun lalu,2025-10-21,positif
2829,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Den Jo,5,Suasana yang menyenangkan... Kopi dengan buku,setahun lalu,2025-10-21,neutral
2830,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Pradipta Siagian,5,"Bagus. Sedikit panas dan banyak nyamuk. Tapi secara keseluruhan, tempat yang nyaman untuk duduk dan membaca buku. Donald Duck FTW!",Diedit 8 tahun lalu,2025-10-21,neutral
2831,C2O Library & Collabtive,Perpustakaan Umum,Surabaya,Hanidha Setyaningrum,5,"Tempat yang tenang namun nyaman untuk ""galauers"" tapi mungkin lain kali harus membeli AC untuk ruang kerja 🙂 …",7 tahun lalu,2025-10-21,neutral
